,Unnamed: 0,Age,Married,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges
1217,1217,21,Yes,,Yes,34.95,Yes,Fiber Optic,48.0,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.4,7285.7,2516.4
1218,1218,60,No,,Yes,21.88,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.45,1058.6,284.44
1219,1219,44,Yes,,Yes,30.09,No,Fiber Optic,11.0,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.1,5769.75,1594.77
1220,1220,60,No,,Yes,17.52,No,DSL,28.0,Yes,Yes,No,Yes,No,No,No,One Year,No,Bank Withdrawal,58.2,469.25,140.16
1221,1221,56,No,,Yes,46.74,Yes,Fiber Optic,16.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,111.1,6014.85,2523.96
1222,1222,39,Yes,,Yes,3.63,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.5,77.6,14.52
1223,1223,74,No,,Yes,8.66,Yes,Cable,27.0,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,54.8,1291.3,207.84
1224,1224,79,Yes,,Yes,4.77,Yes,Fiber Optic,17.0,No,No,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,90.8,1951.0,95.4
1225,1225,38,No,Offer E,Yes,13.28,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.6,59.75,39.84
1226,1226,21,Yes,,Yes,15.29,Yes,Cable,59.0,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,76.0,1588.75,305.8
1227,1227,76,Yes,Offer A,Yes,30.16,No,Fiber Optic,19.0,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,86.7,6179.35,2141.36
1228,1228,62,No,,Yes,30.61,No,Fiber Optic,7.0,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.65,1313.55,520.37
1229,1229,68,Yes,Offer A,Yes,48.51,Yes,Cable,17.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,89.85,6697.35,3492.72
1230,1230,56,Yes,,Yes,43.95,No,Fiber Optic,20.0,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.0,1888.65,835.05
1231,1231,44,Yes,Offer C,Yes,26.28,Yes,Fiber Optic,19.0,No,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,90.45,2509.25,735.84
1232,1232,60,No,Offer C,Yes,25.66,Yes,Fiber Optic,3.0,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,2599.95,667.16
1233,1233,33,No,Offer A,Yes,43.14,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.1,6595.0,2847.24
1234,1234,59,Yes,Offer B,Yes,10.03,No,Cable,29.0,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,50.95,2610.65,521.56
1235,1235,39,Yes,Offer C,Yes,47.21,Yes,,,,,,,,,,Two Year,Yes,Credit Card,25.1,789.55,1416.3
1236,1236,70,No,Offer D,Yes,48.46,No,Fiber Optic,23.0,No,No,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,89.95,1648.45,969.2
1237,1237,61,No,Offer E,Yes,39.32,No,Fiber Optic,12.0,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,84.85,523.5,235.92
1238,1238,62,Yes,,Yes,22.61,Yes,Fiber Optic,11.0,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,86.5,582.5,158.27
1239,1239,23,No,Offer C,Yes,48.17,No,DSL,58.0,No,Yes,No,No,Yes,No,No,One Year,Yes,Credit Card,58.6,2224.5,1878.63
1240,1240,26,Yes,Offer E,Yes,48.39,No,,,,,,,,,,One Year,No,Credit Card,19.9,153.95,387.12
1241,1241,21,Yes,Offer E,Yes,9.98,Yes,Fiber Optic,51.0,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.95,384.5,39.92
1242,1242,61,Yes,Offer B,Yes,39.55,Yes,Cable,10.0,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.35,4059.35,1937.95
1243,1243,35,Yes,,Yes,1.54,Yes,DSL,15.0,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,65.2,3687.85,87.78
1244,1244,66,Yes,Offer B,Yes,45.04,Yes,Cable,29.0,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,111.95,4534.9,1846.64
1245,1245,68,No,,Yes,45.81,Yes,Fiber Optic,21.0,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.7,85.7,45.81
1246,1246,31,No,,Yes,12.15,Yes,Cable,26.0,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,820.5,97.2
1247,1247,79,No,,Yes,8.35,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.75,75.75,8.35
1248,1248,35,Yes,,Yes,32.57,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.85,854.8,1270.23
1249,1249,44,Yes,,Yes,40.57,Yes,DSL,25.0,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,71.6,4230.25,2353.06
1250,1250,35,Yes,,Yes,42.45,Yes,Fiber Optic,27.0,No,Yes,Yes,No,Yes,No,No,One Year,No,Credit Card,95.75,6511.25,2929.05
1251,1251,30,No,,Yes,28.27,Yes,Fiber Optic,41.0,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,87.55,4884.85,1611.39
1252,1252,35,No,Offer D,Yes,11.46,Yes,Fiber Optic,16.0,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.05,1799.3,252.12
1253,1253,47,No,Offer D,Yes,47.45,Yes,DSL,5.0,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.75,1111.2,806.65
1254,1254,65,Yes,,Yes,49.94,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,20.05,1263.05,3345.98
1255,1255,20,No,,Yes,18.46,No,Fiber Optic,26.0,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76.45,1117.55,258.44
1256,1256,39,No,,Yes,26.24,Yes,Cable,53.0,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,64.4,3035.35,1259.52
1257,1257,79,Yes,Offer B,Yes,37.12,Yes,Fiber Optic,4.0,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,88.05,4367.35,1856.0
1258,1258,30,Yes,Offer A,Yes,26.58,Yes,Cable,27.0,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.45,5662.25,1887.18
1259,1259,59,No,,Yes,35.53,No,Cable,5.0,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.15,438.4,284.24
1260,1260,33,Yes,,Yes,46.23,Yes,Fiber Optic,18.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.45,7982.5,3328.56
1261,1261,37,Yes,Offer B,Yes,5.08,Yes,Fiber Optic,9.0,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,89.8,4959.6,279.4
1262,1262,47,No,,Yes,35.13,No,Fiber Optic,29.0,No,No,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,81.9,3219.75,1370.07
1263,1263,39,No,,Yes,45.25,No,DSL,22.0,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,70.0,347.4,226.25
1264,1264,53,Yes,Offer A,No,,,DSL,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,64.45,4528.0,0.0
1265,1265,47,No,,Yes,34.18,No,Fiber Optic,19.0,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,81.9,1028.9,444.34
1266,1266,23,No,,Yes,45.71,Yes,Fiber Optic,58.0,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.35,3205.6,1417.01
1267,1267,47,No,Offer B,Yes,31.08,Yes,DSL,12.0,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,3090.65,1274.28
1268,1268,34,No,,Yes,19.52,No,Cable,16.0,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.85,81.0,39.04
1269,1269,70,No,,Yes,25.19,Yes,Fiber Optic,14.0,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.85,196.75,50.38
1270,1270,71,No,Offer B,Yes,10.57,No,Fiber Optic,28.0,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,94.8,5264.3,591.92
1271,1271,48,No,,Yes,1.37,No,DSL,21.0,Yes,Yes,Yes,Yes,Yes,No,No,One Year,No,Credit Card,74.3,1863.8,34.25
1272,1272,23,Yes,,No,,,DSL,42.0,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,60.8,4263.4,0.0
1273,1273,60,No,Offer E,Yes,48.97,No,Fiber Optic,23.0,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,79.5,48.97
1274,1274,60,Yes,Offer D,Yes,39.83,No,Cable,16.0,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,54.7,1178.75,876.26
1275,1275,48,No,,Yes,41.23,No,DSL,27.0,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,72.45,2156.25,1278.13
1276,1276,45,Yes,Offer E,Yes,16.13,No,,,,,,,,,,Two Year,No,Credit Card,19.75,210.65,145.17
1277,1277,26,No,Offer B,Yes,33.46,Yes,Fiber Optic,52.0,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.2,4400.75,1405.32
1278,1278,43,No,,Yes,37.07,Yes,Fiber Optic,23.0,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.45,2429.1,1149.17
1279,1279,37,No,Offer E,Yes,13.01,No,Cable,4.0,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.4,55.4,13.01
1280,1280,64,No,,Yes,24.48,Yes,Fiber Optic,24.0,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.15,79.15,24.48
1281,1281,31,No,Offer B,No,,,DSL,28.0,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,54.55,2236.2,0.0
1282,1282,30,Yes,,No,,,Cable,69.0,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,55.95,1157.05,0.0
1283,1283,56,Yes,,Yes,3.6,Yes,,,,,,,,,,One Year,Yes,Credit Card,26.8,733.55,90.0
1284,1284,56,No,Offer B,Yes,45.46,Yes,Fiber Optic,27.0,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.7,4920.55,2227.54
1285,1285,77,Yes,Offer C,Yes,37.65,Yes,DSL,9.0,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,51.6,1442.0,1091.85
1286,1286,60,No,,Yes,49.7,Yes,Fiber Optic,10.0,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.05,830.7,497.0
1287,1287,24,Yes,Offer A,Yes,1.63,No,DSL,41.0,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,64.95,4523.25,114.1
1288,1288,51,No,Offer E,Yes,45.66,No,Fiber Optic,28.0,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9,45.66
1289,1289,21,No,,Yes,41.72,Yes,Fiber Optic,69.0,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.05,333.55,166.88
1290,1290,79,Yes,,Yes,29.15,Yes,Fiber Optic,9.0,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.1,5376.4,1515.8
1291,1291,19,Yes,,Yes,13.21,No,,,,,,,,,,Two Year,No,Credit Card,19.5,162.15,105.68
1292,1292,65,Yes,,No,,,DSL,14.0,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,34.3,577.15,0.0
1293,1293,64,Yes,,Yes,27.4,No,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.5,865.05,1205.6
1294,1294,42,Yes,,Yes,34.17,Yes,Fiber Optic,16.0,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,1691.9,615.06
1295,1295,78,Yes,Offer E,Yes,25.57,No,Cable,12.0,No,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,64.4,581.7,204.56
1296,1296,58,Yes,,Yes,43.12,Yes,Fiber Optic,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.8,8424.9,3104.64
1297,1297,23,No,,Yes,48.97,No,Fiber Optic,42.0,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.1,5060.9,2644.38
1298,1298,67,No,,Yes,20.62,No,,,,,,,,,,Two Year,No,Credit Card,-7.0,1356.3,1422.78
1299,1299,20,No,Offer C,Yes,19.38,No,Fiber Optic,76.0,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,3143.65,600.78
1300,1300,19,No,Offer B,Yes,42.44,No,Fiber Optic,69.0,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,74.8,3548.3,1952.24
1301,1301,72,Yes,,Yes,7.04,Yes,DSL,22.0,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.85,4079.55,366.08
1302,1302,24,No,,Yes,5.3,Yes,DSL,59.0,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,54.45,3687.75,360.4
1303,1303,23,Yes,Offer A,Yes,27.97,No,,,,,,,,,,Two Year,No,Credit Card,19.7,1421.9,2013.84
1304,1304,61,No,,Yes,1.59,No,Cable,14.0,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,53.55,53.55,1.59
1305,1305,59,Yes,,Yes,5.63,No,Fiber Optic,23.0,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,105.95,1348.9,78.82
1306,1306,34,Yes,Offer A,Yes,29.59,Yes,Fiber Optic,3.0,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,98.3,6859.5,2071.3
1307,1307,72,Yes,,Yes,47.4,Yes,DSL,28.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.1,6129.65,3412.8
1308,1308,37,Yes,,Yes,13.19,Yes,Fiber Optic,30.0,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,92.2,2568.15,369.32
1309,1309,35,Yes,Offer B,Yes,18.75,No,,,,,,,,,,Two Year,No,Credit Card,19.5,1147.85,1106.25
1310,1310,26,Yes,,Yes,19.76,No,DSL,59.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card,73.6,2316.85,632.32
1311,1311,75,No,,Yes,36.5,Yes,Fiber Optic,30.0,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,102.8,2660.2,912.5
1312,1312,71,No,,Yes,7.51,No,Fiber Optic,24.0,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,73.55,1359.45,135.18
1313,1313,40,No,,Yes,48.92,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.3,246.3,538.12
1314,1314,48,Yes,Offer B,Yes,39.37,Yes,Fiber Optic,53.0,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.45,7266.95,2519.68
1315,1315,65,No,,Yes,34.39,No,,,,,,,,,,One Year,Yes,Credit Card,20.05,417.0,756.58
1316,1316,41,Yes,Offer B,Yes,11.85,Yes,DSL,2.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.0,5484.4,758.4
1317,1317,47,Yes,Offer D,Yes,36.85,Yes,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,25.55,507.4,737.0
